date,discharge(cumecs),area(sq km),latitude,longitude
2016-02-07,6.266,2966.0,7:45:0N,37:11:0E
2016-02-08,6.266,2966.0,7:45:0N,37:11:0E
2016-02-09,5.987,2966.0,7:45:0N,37:11:0E
2016-02-10,5.987,2966.0,7:45:0N,37:11:0E
2016-02-11,5.45,2966.0,7:45:0N,37:11:0E
2016-02-12,4.696000000000001,2966.0,7:45:0N,37:11:0E
2016-02-13,4.457,2966.0,7:45:0N,37:11:0E
2016-02-14,4.226,2966.0,7:45:0N,37:11:0E
2016-02-15,4.226,2966.0,7:45:0N,37:11:0E
2016-02-16,4.001,2966.0,7:45:0N,37:11:0E
2016-02-17,4.001,2966.0,7:45:0N,37:11:0E
2016-02-18,3.782,2966.0,7:45:0N,37:11:0E
2016-02-19,3.782,2966.0,7:45:0N,37:11:0E
2016-02-20,3.571,2966.0,7:45:0N,37:11:0E
2016-02-21,3.571,2966.0,7:45:0N,37:11:0E
2016-02-22,3.571,2966.0,7:45:0N,37:11:0E
2016-02-23,3.571,2966.0,7:45:0N,37:11:0E
2016-02-24,3.365,2966.0,7:45:0N,37:11:0E
2016-02-25,3.365,2966.0,7:45:0N,37:11:0E
2016-02-26,3.365,2966.0,7:45:0N,37:11:0E
2016-02-27,3.571,2966.0,7:45:0N,37:11:0E
2016-02-28,3.782,2966.0,7:45:0N,37:11:0E
2016-02-29,3.782,2966.0,7:45:0N,37:11:0E
2017-02-01,2.609,2966.0,7:45:0N,37:11:0E
2017-02-02,2.609,2966.0,7:45:0N,37:11:0E
2017-02-03,2.609,2966.0,7:45:0N,37:11:0E
2017-02-04,2.609,2966.0,7:45:0N,37:11:0E
2017-02-05,2.609,2966.0,7:45:0N,37:11:0E
2017-02-06,2.609,2966.0,7:45:0N,37:11:0E
2017-02-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-08,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-09,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-10,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-11,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-12,2.609,2966.0,7:45:0N,37:11:0E
2017-02-13,2.609,2966.0,7:45:0N,37:11:0E
2017-02-14,2.609,2966.0,7:45:0N,37:11:0E
2017-02-15,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2017-02-16,3.167,2966.0,7:45:0N,37:11:0E
2017-02-17,3.167,2966.0,7:45:0N,37:11:0E
2017-02-18,3.571,2966.0,7:45:0N,37:11:0E
2017-02-19,3.571,2966.0,7:45:0N,37:11:0E
2017-02-20,3.782,2966.0,7:45:0N,37:11:0E
2017-02-21,3.782,2966.0,7:45:0N,37:11:0E
2017-02-22,3.782,2966.0,7:45:0N,37:11:0E
2017-02-23,3.782,2966.0,7:45:0N,37:11:0E
2017-02-24,3.782,2966.0,7:45:0N,37:11:0E
2017-02-25,3.782,2966.0,7:45:0N,37:11:0E
2017-02-26,3.571,2966.0,7:45:0N,37:11:0E
2017-02-27,3.571,2966.0,7:45:0N,37:11:0E
2017-02-28,5.716,2966.0,7:45:0N,37:11:0E
2018-02-01,2.436,2966.0,7:45:0N,37:11:0E
2018-02-02,2.436,2966.0,7:45:0N,37:11:0E
2018-02-03,2.436,2966.0,7:45:0N,37:11:0E
2018-02-04,2.609,2966.0,7:45:0N,37:11:0E
2018-02-05,2.609,2966.0,7:45:0N,37:11:0E
2018-02-06,2.609,2966.0,7:45:0N,37:11:0E
2018-02-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-02-08,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-02-09,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-02-10,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-02-11,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-02-12,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-02-13,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-02-14,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-02-15,4.457,2966.0,7:45:0N,37:11:0E
2018-02-16,4.457,2966.0,7:45:0N,37:11:0E
2018-02-17,4.226,2966.0,7:45:0N,37:11:0E
2018-02-18,4.457,2966.0,7:45:0N,37:11:0E
2018-02-19,4.696000000000001,2966.0,7:45:0N,37:11:0E
2018-02-20,4.94,2966.0,7:45:0N,37:11:0E
2018-02-21,4.94,2966.0,7:45:0N,37:11:0E
2018-02-22,4.696000000000001,2966.0,7:45:0N,37:11:0E
2018-02-23,4.457,2966.0,7:45:0N,37:11:0E
2018-02-24,4.001,2966.0,7:45:0N,37:11:0E
2018-02-25,3.167,2966.0,7:45:0N,37:11:0E
2018-02-26,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-02-27,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-02-28,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-03-01,2.609,2966.0,7:45:0N,37:11:0E
2015-03-02,2.609,2966.0,7:45:0N,37:11:0E
2015-03-03,2.609,2966.0,7:45:0N,37:11:0E
2015-03-04,2.609,2966.0,7:45:0N,37:11:0E
2015-03-05,2.436,2966.0,7:45:0N,37:11:0E
2015-03-06,2.436,2966.0,7:45:0N,37:11:0E
2015-03-07,2.109,2966.0,7:45:0N,37:11:0E
2015-03-08,1.955,2966.0,7:45:0N,37:11:0E
2015-03-09,1.955,2966.0,7:45:0N,37:11:0E
2015-03-10,1.955,2966.0,7:45:0N,37:11:0E
2015-03-11,1.955,2966.0,7:45:0N,37:11:0E
2015-03-12,1.807,2966.0,7:45:0N,37:11:0E
2015-03-13,1.807,2966.0,7:45:0N,37:11:0E
2015-03-14,1.807,2966.0,7:45:0N,37:11:0E
